Reporting Date	Sale Month	Store	Artist	Title	ISRC	UPC	Quantity	Team Percentage	Song/Album	Country of Sale	Songwriter Royalties Withheld	Earnings (USD)
2025-05-25	2025-03	Spotify	ZONE A0	GATEWAY	QZTBF2441974	198888661472	4	100	Song	VE	0	-0.00249914
2025-05-25	2025-03	Spotify	ZONE A0	GATEWAY	QZTBF2441974	198888661472	139	100	Song	NG	0	-0.01178283
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	8	100	Song	GE	0	-0.00368571
2025-05-25	2025-03	Spotify	ZONE A0	GATEWAY	QZTBF2441974	198888661472	101	100	Song	IN	0	-0.01665337
2025-05-25	2025-03	Spotify	ZONE A0	GATEWAY	QZTBF2441974	198888661472	20	100	Song	CR	0	-0.00834302
2025-05-25	2025-03	Spotify	ZONE A0	GATEWAY	QZTBF2441974	198888661472	3	100	Song	ZW	0	-0.00100897
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	1	100	Song	MA	0	-0.00054585
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	2	100	Song	UZ	0	-0.00102293
2025-05-25	2025-03	Spotify	ZONE A0	GATEWAY	QZTBF2441974	198888661472	1	100	Song	SC	0	-0.00094120
2025-05-25	2025-03	Spotify	PIG1987	PERVERSION	QZTBF2439187	198888700416	2	100	Song	KH	0	-0.00031239
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	87	100	Song	UA	0	-0.01922458
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	1	100	Song	OM	0	-0.00000029
2025-05-25	2025-03	Spotify	PIG1987	PERVERSION	QZTBF2439187	198888700416	16	100	Song	SV	0	-0.00279674
2025-05-25	2025-03	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	2	100	Song	HT	0	-0.00078437
2025-05-25	2025-03	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	1	100	Song	IQ	0	-0.00052541
2025-05-25	2025-03	Spotify	PIG1987	AI GENERATED GHOST JOBS	QZZ7M2424176	198875268226	8	100	Song	NG	0	-0.00067815
2025-05-25	2025-03	Spotify	PIG1987	AI GENERATED GHOST JOBS	QZZ7M2424176	198875268226	21	100	Song	GT	0	-0.00381810
2025-05-25	2025-03	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	3	100	Song	MD	0	-0.00090429
2025-05-25	2025-03	Spotify	PIG1987	AI GENERATED GHOST JOBS	QZZ7M2424176	198875268226	4	100	Song	HN	0	-0.00169084
2025-05-25	2025-03	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	1	100	Song	PY	0	-0.00063601
2025-05-25	2025-03	Spotify	PIG1987	AI GENERATED GHOST JOBS	QZZ7M2424176	198875268226	8	100	Song	NI	0	-0.00425856
2025-05-25	2025-03	Spotify	PIG1987	AI GENERATED GHOST JOBS	QZZ7M2424176	198875268226	1	100	Song	KH	0	-0.00000001
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	2	100	Song	VE	0	-0.00124957
2025-05-25	2025-03	Spotify	PIG1987	PERVERSION	QZTBF2439187	198888700416	4	100	Song	MD	0	-0.00135064
2025-05-25	2025-03	Spotify	ZONE A0	LUNA	QZTB92494812	198891507125	5	100	Song	GT	0	-0.00184227
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	3	100	Song	SV	0	-0.00106763
2025-05-25	2025-03	Spotify	ZONE A0	GATEWAY	QZTBF2441974	198888661472	14	100	Song	SV	0	-0.00430054
2025-05-25	2025-03	Spotify	ZONE A0	LUNA	QZTB92494812	198891507125	1	100	Song	KW	0	-0.00000954
2025-05-25	2025-03	Spotify	ZONE A0	GATEWAY	QZTBF2441974	198888661472	6	100	Song	TN	0	-0.00004055
2025-05-25	2025-03	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	13	100	Song	NG	0	-0.00110199
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	6	100	Song	GT	0	-0.00140902
2025-05-25	2025-03	Spotify	ZONE A0	GATEWAY	QZTBF2441974	198888661472	673	100	Song	GB	0	-0.96381286
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	331	100	Song	GB	0	-0.49187024
2025-05-25	2025-03	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	1	100	Song	KH	0	-0.00031238
2025-05-25	2025-03	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	2	100	Song	KW	0	-0.00117182
2025-05-25	2025-03	Spotify	PIG1987	AI GENERATED GHOST JOBS	QZZ7M2424176	198875268226	1	100	Song	QA	0	-0.00107155
2025-05-25	2025-03	Spotify	PIG1987	AI GENERATED GHOST JOBS	QZZ7M2424176	198875268226	668	100	Song	US	0	-0.77965131
2025-05-25	2025-03	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	4	100	Song	GE	0	-0.00245714
2025-05-25	2025-03	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	4	100	Song	PA	0	-0.00170119
2025-05-25	2025-03	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	2	100	Song	UY	0	-0.00083714
2025-05-25	2025-03	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	20	100	Song	IN	0	-0.00380704
2025-05-25	2025-03	Spotify	PIG1987	AI GENERATED GHOST JOBS	QZZ7M2424176	198875268226	2	100	Song	BO	0	-0.00092839
2025-05-25	2025-03	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	73	100	Song	UA	0	-0.02092751
2025-05-25	2025-03	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	2	100	Song	MN	0	-0.00156543
2025-05-25	2025-03	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	1	100	Song	TN	0	-0.00000676
2025-05-25	2025-03	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	13	100	Song	GT	0	-0.00149401
2025-05-25	2025-03	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	1	100	Song	KR	0	-0.00079669
2025-05-25	2025-03	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	9	100	Song	SV	0	-0.00115775
2025-05-25	2025-03	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	1	100	Song	MA	0	-0.00054585
2025-05-25	2025-03	Spotify	PIG1987	AI GENERATED GHOST JOBS	QZZ7M2424176	198875268226	1	100	Song	UY	0	-0.00082176
2025-05-25	2025-03	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	4	100	Song	AZ	0	-0.00244393
2025-05-25	2025-03	Spotify	PIG1987	AI GENERATED GHOST JOBS	QZZ7M2424176	198875268226	1	100	Song	KR	0	-0.00079669
2025-05-25	2025-03	Spotify	PIG1987	AI GENERATED GHOST JOBS	QZZ7M2424176	198875268226	4	100	Song	PA	0	-0.00090567
2025-05-25	2025-03	Spotify	PIG1987	AI GENERATED GHOST JOBS	QZZ7M2424176	198875268226	1	100	Song	UZ	0	-0.00000004
2025-05-25	2025-03	Spotify	PIG1987	AI GENERATED GHOST JOBS	QZZ7M2424176	198875268226	11	100	Song	KZ	0	-0.00285331
2025-05-25	2025-03	Spotify	PIG1987	AI GENERATED GHOST JOBS	QZZ7M2424176	198875268226	14	100	Song	SV	0	-0.00123285
2025-05-25	2025-03	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	1	100	Song	CR	0	-0.00062418
2025-05-25	2025-03	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	1605	100	Song	US	0	-1.87486680
2025-05-25	2025-03	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	8	100	Song	DO	0	-0.00414973
2025-05-25	2025-03	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	1	100	Song	UZ	0	-0.00000004
2025-05-25	2025-03	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	1	100	Song	HN	0	-0.00055802
2025-05-25	2025-03	Spotify	PIG1987	AI GENERATED GHOST JOBS	QZZ7M2424176	198875268226	100	100	Song	GB	0	-0.14295465
2025-05-25	2025-03	Spotify	PIG1987	PERVERSION	QZTBF2439187	198888700416	201	100	Song	GB	0	-0.28761170
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	98	100	Song	GB	0	-0.14068674
2025-05-25	2025-03	Spotify	PIG1987	AI GENERATED GHOST JOBS	QZZ7M2424176	198875268226	2	100	Song	MD	0	-0.00089271
2025-05-25	2025-03	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	263	100	Song	GB	0	-0.39429727
2025-05-25	2025-03	Spotify	ZONE A0	LUNA	QZTB92494812	198891507125	43	100	Song	GB	0	-0.06069742
2025-05-25	2025-03	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	7	100	Song	BY	0	-0.00357369
2025-05-25	2025-03	Spotify	PIG1987	KEYGEN	QZWFK2497196	198884932026	9	100	Song	EC	0	-0.00339707
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	136	100	Song	CA	0	0.32697441
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	777	100	Song	DE	0	2.59651828
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	2	100	Song	BD	0	0.00044229
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	16	100	Song	HU	0	0.02536079
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	32	100	Song	RO	0	0.02182470
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	111	100	Song	AU	0	0.37036204
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	3	100	Song	PK	0	0.00452335
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	1	100	Song	LU	0	0.00332510
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	4	100	Song	TW	0	0.00210654
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	88	100	Song	PT	0	0.08957231
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	100	100	Song	MY	0	0.07632043
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	14	100	Song	CO	0	0.00340182
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	181	100	Song	CL	0	0.21432161
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	748	100	Song	FR	0	2.35328625
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	81	100	Song	CL	0	0.10277680
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	6	100	Song	CY	0	0.02534499
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	31	100	Song	DK	0	0.13651633
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	6	100	Song	SG	0	0.01385439
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	187	100	Song	TR	0	0.10646182
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	10	100	Song	SA	0	0.00148033
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	9	100	Song	BG	0	0.00738021
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	105	100	Song	ID	0	0.09870702
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	27	100	Song	GR	0	0.10743667
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	369	100	Song	PL	0	0.56704607
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	37	100	Song	ZA	0	0.05233617
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	23	100	Song	IS	0	0.17912882
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	22	100	Song	EE	0	0.05197511
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	72	100	Song	CH	0	0.40604451
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	107	100	Song	PL	0	0.17149926
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	31	100	Song	IE	0	0.11823563
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	58	100	Song	ES	0	0.13381406
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	28	100	Song	TW	0	0.02849182
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	141	100	Song	SE	0	0.50779455
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	4	100	Song	HR	0	0.00023694
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	1	100	Song	ME	0	0.00290424
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	1	100	Song	MT	0	0.00190795
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	22	100	Song	BG	0	0.02366270
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	201	100	Song	AT	0	0.53955505
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	37	100	Song	CZ	0	0.03412654
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	11	100	Song	IE	0	0.03739974
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	29	100	Song	SE	0	0.11314700
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	304	100	Song	BR	0	0.43542655
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	3	100	Song	IS	0	0.01768948
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	127	100	Song	FI	0	0.50247236
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	23	100	Song	SA	0	0.02068850
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	212	100	Song	IT	0	0.56523515
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	137	100	Song	CZ	0	0.32840058
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	134	100	Song	BE	0	0.56709458
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	99	100	Song	CO	0	0.05699605
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	125	100	Song	MX	0	0.12135876
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	20	100	Song	LV	0	0.02936286
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	28	100	Song	IL	0	0.06872359
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	1	100	Song	ME	0	0.00290424
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	39	100	Song	IT	0	0.07679770
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	14	100	Song	PK	0	0.01365694
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	540	100	Song	CA	0	1.38313603
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	15	100	Song	HK	0	0.02565189
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	23	100	Song	LT	0	0.04354672
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	58	100	Song	LT	0	0.09646170
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	10	100	Song	AE	0	0.02770088
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	57	100	Song	NO	0	0.25543120
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	234	100	Song	ES	0	0.45450610
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	338	100	Song	NL	0	1.10040675
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	15	100	Song	AT	0	0.02317640
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	201	100	Song	DE	0	0.68839016
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	17	100	Song	HR	0	0.03331643
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	28	100	Song	PT	0	0.04293179
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	138	100	Song	JP	0	0.33735364
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	4	100	Song	HK	0	0.01181104
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	101	100	Song	AR	0	0.06181727
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	55	100	Song	SK	0	0.09422429
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	15	100	Song	AR	0	0.01151430
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	2	100	Song	DK	0	0.00418825
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	6	100	Song	PE	0	0.00401562
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	37	100	Song	BE	0	0.12356797
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	46	100	Song	NZ	0	0.15505994
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	30	100	Song	PH	0	0.01386567
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	87	100	Song	PH	0	0.05041242
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	29	100	Song	TH	0	0.01931761
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	7	100	Song	SI	0	0.02058808
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	17	100	Song	FI	0	0.04343276
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	8	100	Song	SK	0	0.02042560
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	5	100	Song	RS	0	0.01244289
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	9	100	Song	IL	0	0.02484064
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	427	100	Song	AU	0	1.36310194
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	29	100	Song	PE	0	0.00636699
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	19	100	Song	ID	0	0.01644609
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	17	100	Song	RS	0	0.03480014
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	41	100	Song	GR	0	0.11944629
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	24	100	Song	NO	0	0.09300234
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	774	100	Song	BR	0	1.13215597
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	389	100	Song	MX	0	0.36309579
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	23	100	Song	ZA	0	0.02182018
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	54	100	Song	HU	0	0.07115395
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	60	100	Song	RO	0	0.06011241
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	16	100	Song	CH	0	0.11365022
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	49	100	Song	TR	0	0.02739962
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	97	100	Song	NL	0	0.28458307
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	77	100	Song	TH	0	0.04932023
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	75	100	Song	EE	0	0.18673356
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	31	100	Song	MY	0	0.01521963
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	35	100	Song	AE	0	0.12419756
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	195	100	Song	FR	0	0.59916198
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	15	100	Song	NZ	0	0.04234169
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	12	100	Song	LU	0	0.05222785
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	3	100	Song	SI	0	0.01025060
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	48	100	Song	LV	0	0.07589619
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	41	100	Song	VN	0	0.01786324
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	26	100	Song	JP	0	0.07185237
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	4	100	Song	CY	0	0.00491939
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	20	100	Song	VN	0	0.01198818
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON II	QZTAW2496366	198667254765	1	100	Song	LK	0	0.00077289
2025-05-25	2025-03	Spotify	ZONE A0	HOLD ON I	QZTAW2496365	198667254765	27	100	Song	SG	0	0.06362706
2025-05-25	2025-03	Spotify	ZONE A0	GATEWAY	QZTBF2441974	198888661472	2	100	Song	BD	0	0.00044229
2025-05-25	2025-03	Spotify	PIG1987	PERVERSION	QZTBF2439187	198888700416	6	100	Song	HK	0	0.01955117
2025-05-25	2025-03	Spotify	ZONE A0	GATEWAY	QZTBF2441974	198888661472	118	100	Song	VN	0	0.07565699
2025-05-25	2025-03	Spotify	PIG1987	PERVERSION	QZTBF2439187	198888700416	971	100	Song	MX	0	1.11857914
2025-05-25	2025-03	Spotify	PIG1987	PERVERSION	QZTBF2439187	198888700416	20	100	Song	BG	0	0.04367986
2025-05-25	2025-03	Spotify	ZONE A0	GATEWAY	QZTBF2441974	198888661472	103	100	Song	EE	0	0.26785377
2025-05-25	2025-03	Spotify	ZONE A0	LUNA	QZTB92494812	198891507125	29	100	Song	ES	0	0.05625701
2025-05-25	2025-03	Spotify	ZONE A0	GATEWAY	QZTBF2441974	198888661472	72	100	Song	SK	0	0.12703072
2025-05-25	2025-03	Spotify	PIG1987	PERVERSION	QZTBF2439187	198888700416	70	100	Song	NZ	0	0.22562717
2025-05-25	2025-03	Spotify	PIG1987	PERVERSION	QZTBF2439187	198888700416	94	100	Song	LT	0	0.26919194
2025-05-25	2025-03	Spotify	PIG1987	PERVERSION	QZTBF2439187	198888700416	93	100	Song	EE	0	0.24633823
2025-05-25	2025-03	Spotify	PIG1987	PERVERSION	QZTBF2439187	198888700416	27	100	Song	GR	0	0.07384381
2025-05-25	2025-03	Spotify	PIG1987	PERVERSION	QZTBF2439187	198888700416	141	100	Song	BE	0	0.61543319
2025-05-25	2025-03	Spotify	ZONE A0	LUNA	QZTB92494812	198891507125	1	100	Song	SG	0	0.00193052
2025-05-25	2025-03	Spotify	ZONE A0	LUNA	QZTB92494812	198891507125	2	100	Song	DK	0	0.00418825
2025-05-25	2025-03	Spotify	ZONE A0	GATEWAY	QZTBF2441974	198888661472	107	100	Song	PH	0	0.05329974
2025-05-25	2025-03	Spotify	ZONE A0	LUNA	QZTB92494812	198891507125	7	100	Song	RS	0	0.01643368
2025-05-25	2025-03	Spotify	ZONE A0	LUNA	QZTB92494812	198891507125	1	100	Song	HK	0	0.00213136
2025-05-25	2025-03	Spotify	PIG1987	PERVERSION	QZTBF2439187	198888700416	222	100	Song	IT	0	0.72034698
2025-05-25	2025-03	Spotify	PIG1987	PERVERSION	QZTBF2439187	198888700416	68	100	Song	PT	0	0.16434697
2025-05-25	2025-03	Spotify	PIG1987	PERVERSION	QZTBF2439187	198888700416	5	100	Song	XK	0	0.00733846
2025-05-25	2025-03	Spotify	ZONE A0	GATEWAY	QZTBF2441974	198888661472	131	100	Song	SE	0	0.45820015
2025-05-25	2025-03	Spotify	PIG1987	PERVERSION	QZTBF2439187	198888700416	382	100	Song	CL	0	0.50974087
2025-05-25	2025-03	Spotify	ZONE A0	LUNA	QZTB92494812	198891507125	19	100	Song	BE	0	0.04362457
2025-05-25	2025-03	Spotify	ZONE A0	GATEWAY	QZTBF2441974	198888661472	47	100	Song	AE	0	0.10193960
2025-05-25	2025-03	Spotify	ZONE A0	LUNA	QZTB92494812	198891507125	20	100	Song	CZ	0	0.04245227
2025-05-25	2025-03	Spotify	ZONE A0	LUNA	QZTB92494812	198891507125	2	100	Song	SA	0	0.00421420
2025-05-25	2025-03	Spotify	ZONE A0	GATEWAY	QZTBF2441974	198888661472	109	100	Song	IE	0	0.41909555
2025-05-25	2025-03	Spotify	PIG1987	PERVERSION	QZTBF2439187	198888700416	31	100	Song	SI	0	0.06074200
2025-05-25	2025-03	Spotify	PIG1987	PERVERSION	QZTBF2439187	198888700416	2	100	Song	CY	0	0.00519018
2025-05-25	2025-03	Spotify	ZONE A0	GATEWAY	QZTBF2441974	198888661472	112	100	Song	ID	0	0.04302883
2025-05-25	2025-03	Spotify	ZONE A0	GATEWAY	QZTBF2441974	198888661472	3	100	Song	BA	0	0.00003498
2025-05-25	2025-03	Spotify	ZONE A0	GATEWAY	QZTBF2441974	198888661472	28	100	Song	SI	0	0.08232637
2025-05-25	2025-03	Spotify	ZONE A0	GATEWAY	QZTBF2441974	198888661472	903	100	Song	CA	0	2.22424152
